2018-06-30T23:23:11-0700,6160,57.54,28.53
2018-06-30T23:28:12-0700,6161,57.47,28.53
2018-06-30T23:33:12-0700,6162,57.31,28.53
2018-06-30T23:38:12-0700,6163,57.07,28.53
2018-06-30T23:43:12-0700,6164,57.10,28.53
2018-06-30T23:48:12-0700,6165,57.32,28.53
2018-06-30T23:53:12-0700,6166,57.46,28.53
2018-06-30T23:58:13-0700,6167,57.47,28.53
2018-07-01T00:03:13-0700,6168,57.22,28.53
2018-07-01T00:08:13-0700,6169,56.83,28.53
2018-07-01T00:13:13-0700,6170,56.93,28.53
2018-07-01T00:18:13-0700,6171,57.07,28.53
2018-07-01T00:23:13-0700,6172,57.19,28.53
2018-07-01T00:28:13-0700,6173,57.11,28.53
2018-07-01T00:33:14-0700,6174,57.09,28.53
2018-07-01T00:38:14-0700,6175,57.09,28.53
2018-07-01T00:43:14-0700,6176,57.12,28.53
2018-07-01T00:48:14-0700,6177,56.81,28.53
2018-07-01T00:53:14-0700,6178,56.65,28.53
2018-07-01T00:58:14-0700,6179,56.56,28.53
2018-07-01T01:03:15-0700,6180,56.50,28.53
2018-07-01T01:08:15-0700,6181,56.52,28.53
2018-07-01T01:13:15-0700,6182,57.02,28.52
2018-07-01T01:18:15-0700,6183,57.12,28.52
2018-07-01T01:23:15-0700,6184,56.98,28.52
2018-07-01T01:28:15-0700,6185,56.81,28.52
2018-07-01T01:33:15-0700,6186,56.89,28.52
2018-07-01T01:38:16-0700,6187,57.06,28.53
2018-07-01T01:43:16-0700,6188,57.17,28.52
2018-07-01T01:48:16-0700,6189,57.12,28.52
2018-07-01T01:53:16-0700,6190,57.01,28.52
2018-07-01T01:58:16-0700,6191,57.05,28.52
2018-07-01T02:03:16-0700,6192,57.13,28.52
2018-07-01T02:08:16-0700,6193,57.22,28.52
2018-07-01T02:13:16-0700,6194,57.28,28.52
2018-07-01T02:18:17-0700,6195,57.29,28.52
2018-07-01T02:23:17-0700,6196,57.22,28.52
2018-07-01T02:28:17-0700,6197,57.15,28.52
2018-07-01T02:33:17-0700,6198,57.21,28.53
2018-07-01T02:38:17-0700,6199,57.15,28.53
2018-07-01T02:43:17-0700,6200,57.12,28.52
2018-07-01T02:48:18-0700,6201,57.07,28.52
2018-07-01T02:53:18-0700,6202,57.12,28.52
2018-07-01T02:58:18-0700,6203,57.06,28.52
2018-07-01T03:03:18-0700,6204,57.12,28.52
2018-07-01T03:08:19-0700,6205,57.15,28.52
2018-07-01T03:13:19-0700,6206,57.20,28.52
2018-07-01T03:18:19-0700,6207,57.19,28.52
2018-07-01T03:23:19-0700,6208,57.05,28.52
2018-07-01T03:28:19-0700,6209,57.01,28.52
2018-07-01T03:33:20-0700,6210,57.20,28.52
2018-07-01T03:38:20-0700,6211,57.30,28.52
2018-07-01T03:43:20-0700,6212,57.35,28.53
2018-07-01T03:48:20-0700,6213,57.23,28.53
2018-07-01T03:53:20-0700,6214,57.09,28.53
2018-07-01T03:58:21-0700,6215,57.07,28.53
2018-07-01T04:03:21-0700,6216,57.00,28.53
2018-07-01T04:08:21-0700,6217,56.92,28.53
2018-07-01T04:13:21-0700,6218,56.90,28.53
2018-07-01T04:18:21-0700,6219,56.94,28.53
2018-07-01T04:23:22-0700,6220,56.91,28.53
2018-07-01T04:28:22-0700,6221,56.96,28.53
2018-07-01T04:33:22-0700,6222,56.76,28.53
2018-07-01T04:38:22-0700,6223,56.23,28.53
2018-07-01T04:43:22-0700,6224,56.54,28.53
2018-07-01T04:48:22-0700,6225,56.82,28.53
2018-07-01T04:53:22-0700,6226,56.79,28.53
2018-07-01T04:58:22-0700,6227,56.80,28.53
2018-07-01T05:03:22-0700,6228,56.79,28.53
2018-07-01T05:08:22-0700,6229,56.74,28.53
2018-07-01T05:13:23-0700,6230,56.80,28.54
2018-07-01T05:18:23-0700,6231,56.94,28.54
2018-07-01T05:23:23-0700,6232,56.95,28.54
2018-07-01T05:28:24-0700,6233,57.02,28.54
2018-07-01T05:33:24-0700,6234,57.10,28.54
2018-07-01T05:38:24-0700,6235,56.93,28.54
2018-07-01T05:43:24-0700,6236,57.00,28.54
2018-07-01T05:48:24-0700,6237,57.08,28.54
2018-07-01T05:53:24-0700,6238,57.02,28.54
2018-07-01T05:58:25-0700,6239,57.02,28.54
2018-07-01T06:03:25-0700,6240,57.21,28.54
2018-07-01T06:08:25-0700,6241,57.24,28.54
2018-07-01T06:13:25-0700,6242,57.20,28.54
2018-07-01T06:18:25-0700,6243,57.39,28.55
2018-07-01T06:23:25-0700,6244,57.46,28.55
2018-07-01T06:28:26-0700,6245,57.53,28.55
2018-07-01T06:33:26-0700,6246,57.62,28.55
2018-07-01T06:38:26-0700,6247,57.76,28.55
2018-07-01T06:43:26-0700,6248,57.88,28.55
2018-07-01T06:48:27-0700,6249,57.94,28.55
2018-07-01T06:53:27-0700,6250,58.02,28.55
2018-07-01T06:58:27-0700,6251,58.17,28.55
2018-07-01T07:03:27-0700,6252,58.27,28.55
2018-07-01T07:08:28-0700,6253,58.45,28.55
2018-07-01T07:13:28-0700,6254,58.61,28.55
2018-07-01T07:18:28-0700,6255,58.71,28.55
2018-07-01T07:23:28-0700,6256,58.81,28.55
2018-07-01T07:28:28-0700,6257,58.86,28.55
2018-07-01T07:33:28-0700,6258,59.08,28.55
2018-07-01T07:38:28-0700,6259,59.26,28.55
2018-07-01T07:43:28-0700,6260,59.51,28.55
